form,deprel,count
inquiet,ROOT,4
bouées,dep,1
flic,ROOT,3
flac,nmod,1
flop,nmod,1
floc,nmod,1
moqueraient,acl:relcl,1
firmin,obl:mod,1
prit,advcl,1
noisette,ROOT,2
noisette,obl:arg,1
oiseau,obl:arg,6
bécasse,nmod,2
maître,obl:arg,1
noisette,obj,1
esmeralda,conj,1
esmeralda,dep,1
esmeralda,ROOT,3
prénom,dep,2
yawata,ROOT,1
yawata,nmod,1
yawata,dep,1
yawata,nsubj,1
porcinet,nsubj,2
douce,advmod,2
ment,punct,1
abonnez,dep,1
bouriquet,dep,1
afraid,xcomp,1
afraid,ROOT,1
effrayé,ROOT,1
tigrou,conj,2
déguisés,acl:relcl,2
déguisés,dep,1
winnie,conj,3
allaient,ccomp,4
amamam,mark,1
rayures,dep,1
griffé,fixed,1
méchante,dep,3
lionne,nsubj,3
chatouille,ccomp,1
lionne,nmod,5
cacher,iobj,1
réveillant,ROOT,1
lancé,dep,1
cockpit,ROOT,3
police,ccomp,1
tend,dep,1
fort,acl:relcl,4
hélice,nsubj,1
piloter,advcl,1
loopings,obj,1
diriger,xcomp,5
sorte,dep,2
lancé,obj,1
fermée,xcomp,2
motard,nsubj,1
accidents,nmod,1
secourir,xcomp,1
crudités,dep,1
source,obl:arg,1
écrabouilles,ROOT,1
poudre,obj,1
minéraux,ROOT,1
nombreux,ROOT,1
dortoir,conj,1
quatre,det,3
motard,conj,2
motard,ROOT,4
certainement,ROOT,1
phares,ROOT,3
safari,ROOT,2
paris,nsubj,1
safaris,obj,1
savane,obl:arg,2
brousse,obl:mod,1
brousse,ROOT,2
brousse,nsubj,1
afrique,nmod,2
rechercha,ROOT,1
repassera,obl:arg,1
apprendras,ROOT,2
verras,acl:relcl,5
splash,obj,3
centimètres,obl:mod,1
sploush,obj,2
plage,nsubj,1
tirera,ROOT,1
marcheras,ROOT,1
promenades,obj,2
glaciers,obj,1
autoroute,ROOT,1
sages,ROOT,2
sploush,ROOT,1
renverse,obl:mod,1
bus,obl:agent,1
excites,ccomp,1
bricoleuse,amod,1
payeras,ROOT,1
réparation,obl:mod,2
réparations,obl:arg,1
foutue,ROOT,2
modèles,ROOT,1
consomme,conj,1
chère,xcomp,1
emi,obj,1
mousquetaire,nmod,2
déguisé,ccomp,2
aga,ROOT,1
déguisé,fixed,1
ber,mark,1
picotte,ROOT,3
ram,ROOT,1
écouter,ccomp,2
tonton,obl:agent,1
cd,nsubj,2
papa,advcl,1
cds,obj,1
play,obl:mod,1
cd,obl:mod,2
refrain,xcomp,2
alright,flat:foreign,1
baby,det,1
was,cop,3
lonely,ROOT,1
destin,obj,2
baby,obj,1
right,flat:foreign,2
refrain,ROOT,1
right,dep,1
meilleur,obj,1
prises,ROOT,2
seringue,ROOT,2
pleuré,acl:relcl,3
chtik,obj,1
tigrou,dep,1
gronder,ROOT,2
gronde,ccomp,3
arrose,dep,4
gronde,dep,1
gronde,advcl,1
chante,conj,4
cd,conj,1
prêterai,ROOT,2
dessus,xcomp,2
fonctionner,acl,1
usées,xcomp,1
circuit,conj,2
feu,advcl,1
feu,conj,2
aujourd'hui,conj,4
avancer,conj,2
nico,flat:name,15
d',obl:arg,1
taty,obl:arg,1
emmènera,advcl,3
tonton,punct,1
passera,dep,2
tonton,acl:relcl,1
numérique,amod,1
hallucinant,advcl,1
recoucher,xcomp,2
recouches,acl:relcl,1
tchoupi,fixed,1
doutes,obj,3
préférée,xcomp,1
recouche,xcomp,1
déjeuner,nsubj,2
finie,conj,2
jaques,flat:name,1
rayé,conj,1
jusque,obj,2
pompe,conj,1
regonfler,dep,2
alexandre,dep,2
connu,advcl,2
caries,obl:arg,1
seul,punct,1
crevettes,dep,2
fermeture,obl:arg,1
rôti,obj,1
rôti,obl:mod,1
kikkikkik,obj,1
raison,fixed,2
achètent,acl:relcl,2
poireaux,ROOT,3
truc,case,1
fraises,conj,3
poissonnier,obl:arg,1
poissonnier,obl:mod,1
crabes,conj,3
fromager,obl:arg,1
camembert,nsubj,1
brebis,nmod,1
levure,conj,1
boulanger,nsubj,1
pétrit,acl:relcl,1
étale,ccomp,2
devines,ROOT,3
freine,dep,1
compter,dep,1
avancé,ROOT,4
ttt,mark,1
tttt,obj,1
durs,dep,1
hè,obj,3
zit,ROOT,1
maar,det,1
soep,dep,5
zit,dep,5
wil,iobj,1
het,ROOT,3
warm,dep,6
kijk,dep,1
wachten,flat:name,1
proef,ROOT,1
maar,nmod,1
het,nsubj:pass,1
wel,ROOT,3
kan,dep,5
zal,ROOT,5
doen,flat:foreign,7
ook,ROOT,6
toetje,dep,4
eerst,ROOT,2
soep,nmod,1
het,nmod,1
dan,ROOT,9
daarna,dep,1
dat,nsubj,6
cassetterecorder,ROOT,1
doen,dep,12
komt,ROOT,1
hetty,dep,3
hoorde,ROOT,1
waarvoor,ROOT,1
komt,dep,4
doen,ROOT,1
waar,ROOT,10
toe,flat:foreign,2
appellent,dep,2
viena,xcomp,1
appellent,xcomp,1
opeten,dep,3
daarna,flat:name,1
toetje,flat:name,1
wil,det,1
lekkere,dep,1
yoghurt,flat:foreign,2
lekkere,flat:foreign,1
lekkere,ROOT,4
yoghurt,flat:name,3
maak,dep,2
vla,flat:foreign,1
nemen,flat:foreign,2
wat,cc,2
pindakaas,obj,1
cacahouettes,nmod,1
omdat,ROOT,8
lief,dep,1
vraagt,dep,1
schat,ROOT,1
pindakaas,dep,1
mijn,dep,2
sigaartjes,flat:foreign,1
eigenlijk,flat:name,1
foon,dep,1
hetty,obj,1
mee,nmod,1
waarnaar,ROOT,1
toe,dep,1
blandine,nmod,2
blandine,nsubj,1
laurence,ROOT,2
préo,amod,1
rencontre,dep,1
renard,obl:mod,4
aligali,ROOT,1
distribuer,ROOT,1
popopopop,ROOT,1
prune,obj,4
fruit,obl:arg,1
quatrième,ROOT,2
aubergine,obj,2
sonnette,obj,2
aubergines,ccomp,1
prunes,obj,12
aubergines,nmod,1
prunes,ccomp,1
bouc,ROOT,1
bouc,obl:arg,1
citrons,obl:arg,1
publicité,advcl,1
rattraper,dep,1
téléphonais,advcl,1
soigne,ccomp,3
fendu,ROOT,3
principe,ROOT,1
division,nmod,1
sache,ROOT,4
barrettes,dep,1
rock,obj,1
castor,conj,1
castor,ccomp,2
explores,ROOT,1
détachera,ROOT,1
marmotte,dep,1
marmotte,ccomp,1
alpes,obl:arg,2
joséphine,xcomp,1
joséphine,ROOT,3
moisisses,nsubj,1
joséphine,nmod,1
rivières,ROOT,2
vallées,nmod,1
joséphine,flat:name,1
enchantée,ROOT,2
chère,amod,4
poupée,acl:relcl,1
gabarit,nmod,1
commune,amod,1
scratches,obl:mod,1
scratche,obl:mod,1
principal,ROOT,1
tiennes,amod,1
achèterait,ROOT,1
abandonnée,xcomp,1
cuvette,obj,2
cuvette,dep,1
rien,det,1
trouve,parataxis,3
eczéma,dep,1
habilles,conj,1
jupe,obl:arg,2
mode,dep,1
superpositions,nmod,1
incongru,ROOT,1
manier,xcomp,1
mains,acl:relcl,1
effrayant,ROOT,1
lou,nmod,1
franges,obj,3
tenir,nsubj,1
chacune,parataxis,1
plie,advcl,2
zigzags,obj,1
franges,obl:arg,1
franges,ROOT,1
enfer,ROOT,2
manique,obl:arg,2
manique,obl:mod,3
nettoyée,ROOT,1
occupée,conj,1
tenture,nsubj,3
tenture,obj,3
enregistreur,ROOT,1
tenture,ROOT,1
roy,dep,4
roy,xcomp,1
pencher,ROOT,1
lampes,obj,2
ampoule,nsubj:pass,2
filament,nsubj:pass,1
prévue,acl:relcl,1
fonctionner,xcomp,5
n,parataxis,5
ampoule,obl:arg,1
cassettes,obl:mod,2
occupes,acl:relcl,3
achevé,ROOT,1
manique,obj,3
léa,xcomp,9
sales,acl:relcl,2
manches,nsubj:pass,1
maximum,obl:mod,2
chou,fixed,1
manique,ROOT,3
nettoies,conj,1
assez,dep,1
sales,dep,3
lavée,acl:relcl,2
bulles,ccomp,1
mauvais,case,1
langue,obl:arg,8
malpropre,ROOT,3
boirai,ROOT,2
continuais,ccomp,1
fantaisies,obj,1
daddy,obl:arg,3
pion,obl:arg,1
boîtier,obl:mod,1
complet,ccomp,1
chargée,ccomp,1
cada,nsubj,1
ennuies,ROOT,5
canaille,det,1
canailles,nmod,2
paresseuse,ROOT,1
lamentable,dep,1
puces,nmod,4
filtres,obj,1
tubes,obl:mod,1
tabac,ROOT,2
lourd,nsubj,1
promets,dep,1
indiana,ROOT,5
indianan,nmod,1
jones,flat:name,11
vomi,acl:relcl,1
omer,obl:arg,3
tipi,nsubj,1
construise,ccomp,3
fabrique,advcl,4
elise,advcl,1
ratatouille,ROOT,5
brouyette,ROOT,1
spiderman,obj,9
liane,obl:arg,1
miaw,obj,1
venez,advmod,1
pulls,ROOT,1
gipsy,dep,1
sien,obl:mod,1
tien,xcomp,1
elise,obl:arg,3
badge,obj,1
petshop,ROOT,13
marqué,acl,2
shop,dep,1
petshop,nmod,5
obéissant,ROOT,2
badge,ROOT,3
mélanges,obj,2
four,ccomp,1
fabrique,dep,1
galette,xcomp,1
épiler,acl,1
croquant,advcl,1
fève,ROOT,6
merci,nummod,1
babouche,obl:arg,1
fête,ccomp,7
indiana,obl:mod,2
indiana,appos,2
ael,expl:subj,1
quand,vocative,2
pâques,obj,1
midi,advcl,1
hotte,conj,1
achetée,dep,1
énerver,acl,1
volé,acl:relcl,2
découpées,ROOT,1
écris,dep,8
indiana,obj,2
relance,ROOT,3
fée,obl:mod,1
obtienne,acl,1
diamant,ROOT,4
relance,obj,1
case,obl:arg,2
doublée,dep,1
chiffre,obl:mod,2
rejoues,ROOT,1
cristal,dep,2
rejouer,ROOT,1
dé,nsubj,4
chl,punct,2
diamant,obj,5
méchante,obl:arg,1
champignon,nmod,2
odi,xcomp,1
jouée,advcl,1
jouée,ROOT,2
jouée,ccomp,1
odette,nmod,1
lila,ROOT,2
lila,obj,2
lila,nmod,1
lever,obj,1
passée,nsubj,1
méchant,obl:arg,1
risquait,ROOT,1
cascade,obl:arg,1
socles,obj,1
diadèmes,ROOT,1
ariel,nmod,1
ana,vocative,1
noirs,nmod,1
sépares,ROOT,2
sirène,ccomp,2
brailler,xcomp,1
algue,obj,1
diadème,obj,1
admires,ROOT,1
chouniasser,xcomp,1
tabourets,ROOT,1
tabourets,dep,1
incrustes,advcl,1
marrons,obj,1
ensembles,advmod,1
doivent,xcomp,1
celui,xcomp,2
manquerait,ROOT,2
pions,obj,3
pions,nmod,1
sens,nsubj,2
coffres,obj,1
contre,dep,1
arielle,ccomp,1
aurore,nmod,1
mickey,nsubj:pass,1
affoles,conj,1
plaie,nmod,1
sabler,ROOT,1
planter,advcl,1
rapportes,ccomp,1
rapporterait,ccomp,1
clous,obl:mod,1
clous,ROOT,1
scies,obl:arg,1
scies,obj,1
ti,advmod,1
atchoum,flat:name,1
visse,ccomp,2
gomme,conj,1
vanille,obj,2
musclé,ROOT,1
max,det,1
mêlé,ROOT,1
mitaines,ROOT,3
dînes,ccomp,1
bleuets,obj,1
suce,nmod,1
bleuet,obj,2
toutou,obj,1
elmo,obj,3
francine,nummod,1
majeur,nsubj,1
menthe,obj,4
relie,acl:relcl,1
relie,ROOT,4
aussi,obl:arg,1
assez,xcomp,1
chaleur,obj,1
hommes,obj,5
haute,nsubj,1
sommet,obl:mod,1
préfère,advcl,4
ʁpʃ,obj,1
eux,iobj,1
papas,conj,4
ânes,conj,2
blancs,dep,1
noirs,conj,1
rayés,ROOT,1
reconnaîtrais,ROOT,1
animal,obl:arg,4
pfff,fixed,1
loup,ccomp,5
brique,nmod,2
contes,obl:mod,1
crocs,ROOT,1
pointues,ROOT,2
énerve,ccomp,1
symboles,ROOT,1
éternité,nmod,1
corée,nmod,2
corée,nsubj,1
france,appos,1
loups,obl:agent,1
licorne,nmod,1
embêtent,dep,1
rendent,ROOT,1
galopins,ROOT,1
feriez,conj,1
désobéissants,amod,1
désobéissante,acl:relcl,1
désobéissante,advcl,1
désobéissante,dep,1
dérange,conj,1
obéissante,ROOT,1
obéi,ROOT,1
robin,conj,1
fiers,ccomp,1
prrt,ROOT,2
punir,ROOT,1
punit,ROOT,2
lapins,nsubj:pass,1
rassurés,ROOT,1
dad,ROOT,4
euh,cc,1
salades,advcl,1
pshh,obj,2
pshh,ROOT,1
pshh,det,1
obéis,acl:relcl,1
grossir,advcl,2
grossir,ccomp,1
grossis,advcl,1
grossir,dep,1
sucreries,ROOT,1
grossiras,ROOT,1
commissions,ROOT,1
haricots,obl:mod,1
chaud,fixed,5
poële,ROOT,1
organisée,acl:relcl,1
argent,nsubj,2
poële,obl:arg,1
mouilles,advcl,1
verses,advcl,1
haricots,nmod,9
versé,ROOT,1
saucisse,obl:arg,1
direction,case,1
entendras,conj,1
gargouille,ROOT,1
demandée,ROOT,2
menteuse,ROOT,4
menteuse,ccomp,1
explique,acl:relcl,2
pinceaux,ROOT,2
contorsions,obj,1
pinceaux,nsubj,1
séchées,dep,1
sec,ccomp,3
hochement,ROOT,1
bourrique,obj,1
ptitchka,ROOT,2
ramène,advcl,1
œuf,conj,1
poivron,obj,2
bourrique,ROOT,1
champignons,obl:mod,2
m,fixed,1
foot,obj,3
cédric,obl:mod,1
sébastien,obj,1
yanis,obj,1
enora,ROOT,1
gringo,amod,1
calmait,ROOT,1
pén,nmod,1
amtaro,obl:mod,3
pachmina,nsubj,1
pachmina,obj,1
pachmina,ROOT,1
pachmina,nmod,1
à,acl:relcl,1
foulard,nsubj,2
même,acl:relcl,3
amiral,ROOT,3
amaro,ROOT,1
topla,ROOT,7
topla,conj,1
grignoter,acl,1
trompés,ROOT,2
décoration,nmod,1
amidou,obj,3
amidou,dep,3
amidou,ROOT,9
amtarosjen,ROOT,1
amidou,flat:name,1
roupchi,flat:name,1
pachmina,flat:name,1
babos,flat:name,1
debrius,flat:name,1
oksnar,ROOT,1
oksnar,xcomp,1
topla,nmod,2
amidou,obl:mod,2
amiral,obj,1
verdure,nmod,1
bouquet,obl:mod,3
décore,ROOT,4
ernest,conj,1
arnest,conj,1
arnest,ROOT,1
cendrillon,obj,2
autocollants,dep,1
interdire,dep,1
bal,obl:arg,5
comble,nsubj,1
injustice,nmod,1
cendrillon,obl:arg,1
chl,conj,1
hélas,det,1
anastasia,nsubj,1
javotte,conj,1
jalouses,ROOT,1
détruisent,ROOT,1
baguette,nmod,4
carrosse,obl:arg,1
sublime,ROOT,1
droit,dep,2
carrosse,nmod,1
orné,ROOT,1
cinquante,dep,4
javotte,obj,2
transformées,ROOT,1
somptueuse,amod,1
prince,nsubj:pass,1
ébloui,ROOT,2
reprendrai,ROOT,1
jumelles,amod,4
javotte,ROOT,8
anastasia,conj,3
anastasia,ROOT,3
anastasia,obj,2
javotte,nsubj,1
folles,ROOT,1
rage,obl:arg,1
prince,nsubj,4
coller,advcl,4
amataro,obj,1
laura,dep,2
aimerais,advcl,2
amtaro,ROOT,1
amtaro,xcomp,1
laura,obl:arg,2
topla,nsubj,1
topla,dep,1
descendra,acl,1
pénélope,obl:mod,1
pénélope,dep,1
bla,advmod,1
attendez,conj,2
compter,advcl,3
bah,expl:comp,1
hamham,ROOT,1
hamster,flat:name,1
ebzubzu,ROOT,1
hamham,obj,1
point,acl:relcl,1
tigrette,ROOT,2
ou,advcl,1
éh,case,1
goûterait,ccomp,1
serré,conj,1
cuisinière,obl:mod,5
fondu,acl,2
vanille,conj,1
mélangera,ROOT,1
sucrier,xcomp,1
flotte,acl:relcl,2
étiquette,nsubj,4
chauffé,ROOT,2
grains,nmod,1
remuer,advcl,2
mordre,dep,1
mordre,ROOT,1
grosse,nsubj,1
salées,amod,7
sucrées,amod,2
cuisinière,ROOT,8
din,ROOT,1
pouper,ROOT,1
pupe,ROOT,1
couper,obj,1
cuit,advcl,3
glaçons,obj,3
gligligligliglin,ROOT,1
glaçons,obl:arg,1
danger,obj,3
moments,ROOT,1
nous,expl:comp,2
aimants,conj,1
montée,obl:mod,1
magicien,ccomp,3
magicien,conj,1
numéro,obl:mod,1
maille,ccomp,1
petits,advmod,2
campement,ROOT,1
copine,xcomp,2
heuh,nmod,2
vivant,ROOT,2
cuire,ccomp,2
pécher,xcomp,1
résonne,dep,1
aiguë,conj,1
ricocoche,ROOT,2
ricocoche,nmod,2
margote,ROOT,1
margote,xcomp,1
brunes,amod,3
margote,nsubj,9
margote,obj,2
rigolotes,amod,4
osé,ccomp,1
punition,obl:mod,2
chuchote,acl:relcl,1
margote,dep,1
turnicote,ROOT,1
hésite,ROOT,1
margotte,nsubj,1
tournicote,xcomp,1
pommier,ROOT,1
pommier,dep,1
bondit,ROOT,2
bonds,obj,3
sentir,advcl,1
coréens,ROOT,1
hisse,obl:mod,1
tournicote,obj,1
déclare,conj,1
viendras,ccomp,1
tournicote,nsubj,1
hoche,ROOT,1
coin,dep,4
margote,nmod,1
tournicote,conj,1
poucinet,ROOT,2
pouci,ROOT,1
marchent,obl:arg,1
poussières,nmod,1
poucinet,nsubj,4
formes,dep,1
transportent,ROOT,1
tigrou,obl:mod,1
décore,advcl,1
losanges,nmod,1
losanges,dep,1
peindre,acl,2
rectangle,conj,1
heuh,amod,1
carré,appos,1
baobabs,ROOT,1
troncs,dep,1
planètes,obj,1
millions,ROOT,1
oreilles,ccomp,1
pendantes,advmod,1
pendantes,amod,1
poilues,ROOT,1
pointues,ccomp,1
pendantes,ccomp,1
moulin,appos,1
moulin,conj,1
pareils,acl:relcl,3
qu',obl:mod,1
identiques,ROOT,2
pareils,dep,3
long,acl:relcl,4
saletés,nmod,1
coloris,ccomp,1
remontrerai,ROOT,2
abricots,ROOT,5
abricots,nsubj,1
abricots,dep,1
abricots,nmod,3
abricotier,ROOT,2
framboisiers,ROOT,1
escabeau,ROOT,1
escabeau,obj,1
fruitiers,amod,2
verger,obl:mod,1
verger,dep,1
verger,ROOT,3
heuh,vocative,1
vergers,obl:arg,1
pêcher,ROOT,4
pêchier,ROOT,1
panière,nsubj,1
osier,nmod,1
groseilliers,nmod,1
framboisiers,nmod,1
flore,nsubj,1
servent,acl:relcl,2
prrt,case,1
bouée,dep,1
fait,expl:subj,4
pâtés,ROOT,1
critch,ROOT,1
critch,nmod,1
pâtés,nsubj,1
alexandre,obl:arg,2
idiots,dep,1
rondins,obj,1
grumes,ROOT,1
grumes,xcomp,1
aïe,expl:subj,2
safari,obj,1
réviser,xcomp,1
regonflé,ROOT,1
vérifié,advcl,1
loustic,det,1
embêterait,ROOT,1
gènes,advcl,1
camions,nmod,1
partit,ROOT,1
coper,ROOT,1
bille,ccomp,1
raquettes,obl:mod,2
coper,nsubj,1
coper,xcomp,2
coper,mark,1
enfermé,xcomp,2
lancé,ccomp,1
coper,dep,1
volée,obl:mod,1
rebondir,xcomp,2
pare,case,1
rebond,obj,2
bim,nmod,1
tennis,dep,1
geste,nsubj,1
ballle,obj,1
louper,advcl,1
matos,obj,1
bougie,nmod,1
déraciner,xcomp,1
démarrage,nmod,1
volait,ROOT,3
derman,nmod,1
tapes,dep,2
pèsent,dep,1
copropriété,obl:mod,1
tournage,obl:arg,1
allée,obl:mod,1
fontaine,obl:arg,2
camélia,obl:arg,2
fontaine,obl:mod,1
pensées,ROOT,1
filmage,ROOT,1
pliez,conj,1
enfonces,dep,1
cagibi,ROOT,1
ouvert,nmod,1
cloporte,ROOT,2
commode,amod,1
tues,ROOT,2
cloportes,obl:arg,1
baignes,obl:arg,1
décris,ROOT,3
douchette,obj,17
javel,obl:arg,1
elodie,dep,1
jeune,dep,2
jeune,nsubj,1
brune,obj,2
théo,flat:name,1
immortalisé,ROOT,1
joie,obj,2
bidon,xcomp,1
ouais,flat:foreign,4
gilles,flat:name,9
assorties,acl,1
fête,advcl,2
truc,advcl,1
immortaliser,xcomp,1
fainéant,obj,1
craint,advcl,1
autonome,ccomp,1
vrille,obl:arg,1
bousillé,ROOT,1
stabiliser,xcomp,1
caddy,ROOT,1
écarte,amod,1
écarte,advmod,1
tronçonner,xcomp,1
moins,obl:arg,2
assistance,obj,1
parie,ROOT,7
courais,ccomp,1
emmanuel,obj,1
danielle,ROOT,3
démolies,dep,1
fallu,conj,2
rati,ROOT,2
préféré,acl:relcl,4
boirat,flat:name,1
chasser,advcl,2
ouvrait,ROOT,1
trouvait,conj,1
jeanine,ROOT,2
racontée,acl:relcl,4
remarquablement,advmod,1
lue,dep,1
danielle,obl:arg,1
microbes,ROOT,1
expliqué,ccomp,2
microbes,nsubj,3
nettoyé,acl:relcl,2
cigarettes,dep,1
cendrier,obl:mod,2
balayées,dep,1
balayé,ccomp,1
créatif,amod,1
créatif,ROOT,1
déjeuné,conj,1
retiens,advcl,1
docteur,obl:mod,1
cohérent,ROOT,1
cohérent,conj,1
ferdinand,ROOT,2
noiraud,amod,2
tarde,advcl,1
fiction,nmod,2
futur,obj,1
tiré,advcl,2
peintes,acl,1
regret,ROOT,1
truc,obl:agent,1
lames,ccomp,1
découpage,dep,2
lame,obj,1
métallique,amod,2
brutal,advmod,1
chaque,fixed,2
lame,obl:mod,1
curieuses,amod,2
vue,obl:mod,1
moustache,nsubj,1
admiré,ROOT,1
timbre,obj,3
tonnerre,obl:mod,3
plafond,nsubj:pass,1
zigzag,ROOT,2
tonnerre,ccomp,2
zigzag,advcl,1
souhaits,obl:arg,2
labo,obl:arg,3
apprêtais,ROOT,1
décaniller,xcomp,1
syndicale,amod,1
écoutais,ccomp,1
bn,dep,2
jeudi,obj,3
liliane,obl:arg,1
msh,nmod,1
liliane,conj,1
jardinier,obj,1
renversait,acl:relcl,1
maîtres,acl:relcl,1
écoles,nmod,4
instituteurs,conj,1
maîtres,nmod,1
maîtres,ROOT,1
souhaiter,conj,2
fada,acl:relcl,1
jetant,advcl,1
daktari,ROOT,1
daktari,obj,1
daktari,obl:mod,1
moquer,acl,1
promis,ccomp,1
laisseront,ROOT,1
daktari,nmod,1
rues,obl:arg,1
symbolique,ROOT,1
moitiés,ROOT,1
réunies,xcomp,1
lune,ccomp,1
cognac,obj,1
alcool,ROOT,4
éther,ROOT,2
humide,obl:arg,1
éther,obl:mod,1
hélas,appos,1
raconterais,ccomp,2
taureau,obl:mod,4
voir,nmod,1
abricure,nsubj,1
retourner,ROOT,2
ennui,obj,1
dévisses,acl:relcl,1
tiges,nsubj,1
tiennent,advcl,2
boulon,ROOT,1
guéri,advcl,2
amenait,conj,1
amenait,ROOT,1
oh,ccomp,1
phrase,obl:arg,2
camboui,nmod,1
passée,conj,1
feux,nsubj,2
lamente,ROOT,1
brûlent,ccomp,1
brûlent,advcl,2
débouches,dep,1
sportives,ROOT,1
boivent,dep,1
parrain,conj,6
roules,xcomp,1
abille,ROOT,3
abille,nmod,1
nounouche,obj,5
réessaies,conj,1
toc,obl:mod,3
nounouche,dep,5
caddie,conj,1
déposais,ROOT,1
endorme,advcl,1
kleenex,obl:mod,1
partez,ccomp,1
institutrice,ROOT,6
bam,det,2
bam,conj,1
pépette,obl:arg,1
pépette,nmod,1
fesse,obl:arg,2
tentures,obj,6
tentures,conj,2
soulages,ROOT,1
raconter,advmod,1
endorment,advcl,1
poing,obl:mod,1
celluloïd,ROOT,2
bijou,appos,1
celluloïd,obl:mod,1
mélanges,ccomp,1
cayenne,nmod,1
tétait,ROOT,1
goulument,advmod,1
amies,obj,1
nécessaire,punct,1
houppe,obj,1
viendront,advcl,1
revenue,ccomp,2
refermer,advcl,2
promenais,ROOT,1
lâchés,ROOT,1
sonnette,dep,2
gourde,obl:mod,5
supporte,dep,2
buvais,ROOT,2
vélo,nsubj:pass,1
avancé,advcl,1
jus,nsubj,2
kevin,conj,1
cora,ROOT,1
cora,obl:arg,3
pédales,nsubj:pass,1
minnie,dep,5
resterai,advcl,1
luc,conj,12
triste,dep,2
drapeau,obl:arg,1
déposé,dep,1
revenues,conj,1
cloches,nsubj,5
bolognaise,ROOT,3
anglais,dep,1
épinards,obj,9
oeufs,conj,6
muscade,nmod,2
noix,dep,2
diminué,dep,1
minouche,dep,2
étonne,advcl,2
autorisation,obl:mod,1
chauffage,obl:arg,2
chauffe,advcl,1
brancher,conj,1
pochés,acl,1
idéale,amod,1
minouche,xcomp,1
kiri,nmod,5
kiri,ROOT,4
nutella,ROOT,5
nutella,conj,2
grenadine,ROOT,1
nutella,obl:arg,2
au,conj,1
kiri,obj,1
dira,xcomp,1
tartines,obl:mod,2
chantal,xcomp,1
sãtal,ROOT,1
chantal,ROOT,2
maîtresses,obj,7
vendredi,conj,2
karine,ROOT,8
karine,xcomp,1
rime,dep,3
yvan,nsubj,1
bousculent,ccomp,1
verrez,ROOT,2
assiérai,ROOT,1
auras,parataxis,1
excuse,amod,1
jouant,ROOT,1
appétissantes,amod,1
nutella,obl:mod,1
ou,mark,2
préférez,ROOT,1
edgar,flat:name,1
maillots,obj,1
influencer,xcomp,1
frère,obl:agent,1
voudrai,ROOT,3
bro,case,3
jus,appos,1
tatouages,obj,3
patapoum,nmod,1
show,obj,1
finis,conj,5
tatouages,obl:arg,1
tatouage,obj,2
boite,conj,2
parapluie,obl:arg,5
tirs,obj,1
goal,nmod,2
tirs,ROOT,1
comptes,obj,2
compotes,ROOT,2
achète,dep,3
écraser,acl,1
tours,obl:arg,3
murs,conj,1
hauts,amod,1
tila,ROOT,1
cour,dep,2
donjon,obl:mod,1
levis,nmod,12
dons,nsubj,1
donjon,obj,3
porte,case,1
pont,xcomp,1
zodon,ROOT,1
donjon,nmod,2
lezodon,ROOT,1
carrée,amod,3
défenses,ROOT,3
crocodiles,xcomp,1
défenses,nsubj,1
alterner,ROOT,2
attaquent,acl:relcl,1
magnifiques,amod,3
donjon,dep,1
donjons,ROOT,1
seigneur,nsubj,1
murailles,nmod,1
donjon,conj,1
exposés,conj,1
créneau,obl:arg,1
baissent,ROOT,1
peuvent,xcomp,1
gilets,ROOT,1
bro,conj,2
crayonnée,dep,1
faciles,ccomp,1
bordage,nmod,2
bordage,ROOT,3
judo,obl:arg,1
judo,obl:mod,2
taekwando,ROOT,1
taikwendo,ROOT,1
karaté,nmod,2
prungis,nmod,1
karaté,obj,2
épées,ROOT,4
reponds,ROOT,1
affreux,xcomp,1
pion,obj,2
germain,nmod,2
gervais,flat:name,1
comblanche,obl:arg,1
dirait,obl:mod,1
infernal,ROOT,1
carnivore,amod,1
cannibale,ROOT,3
rappuie,xcomp,1
flèche,obl:arg,1
fatiguant,ccomp,1
saoule,ROOT,1
football,nmod,2
poirier,ROOT,2
tirant,ROOT,2
ss,nmod,1
carie,obj,1
incroyable,conj,1
sucé,ROOT,1
soigner,ccomp,1
quatres,obj,1
replace,ccomp,1
il,flat:name,2
chemise,nsubj:pass,1
manquent,dep,1
cheveux,appos,1
botte,nmod,1
boys,dep,1
prison,obl:mod,4
bandits,ROOT,1
bandits,nsubj,1
bandit,dep,1
mickey,punct,1
brun,obl:arg,4
brun,nsubj,2
brun,nmod,2
s,obl:mod,3
gadget,ROOT,2
finaud,xcomp,2
lau,nmod,3
diriger,ccomp,1
troncs,obj,2
muscles,conj,1
ravasʌʁ,ROOT,1
desʌʁ,ROOT,1
descendeur,obj,1
ramassé,dep,1
camions,nsubj,1
dangereuse,amod,1
manger,nsubj,1
tiennes,dep,3
ficelles,obl:arg,2
ʁamik,ROOT,1
ʁamik,dep,1
kramik,dep,1
kramik,xcomp,1
locomotives,ROOT,1
trône,obl:arg,4
bri,obl:mod,1
pneu,obj,2
crevé,acl,1
penché,advcl,1
percer,ROOT,2
radical,xcomp,1
toc,case,1
améliorer,xcomp,1
déjanté,ROOT,1
remit,ROOT,1
arrachent,ROOT,1
ff,nmod,1
chh,mark,1
attacher,ROOT,3
enfermés,ROOT,2
récupérer,ROOT,2
casques,nmod,1
places,nmod,1
casquettes,obl:mod,1
bizarre,obj,1
extincteur,ROOT,1
chalais,obl:arg,1
