form,deprel,count
hündchen,nsubj:pass,1
rutschesocken,obl,1
autotelefon,appos,1
eng,xcomp,4
lamm,root,9
ohm,root,2
annas,nmod,6
stock,obj,18
weiterdrehst,ccomp,1
schubkarre,obj,8
rutschesocken,obj,3
mamas,conj,5
puzzle,appos,27
vogel,obl,19
reinkippen,ccomp,1
abfall,obj,5
spinner,root,12
vorsingen,root,22
sommerkleider,obj,1
anhaben,root,10
elf,nsubj,5
bimbambeier,root,1
veräppelt,root,10
naja,obj,18
uni,obj,7
ausgepackt,root,27
nichts,flat,1
smarties,nsubj,13
nichts,conj,21
ja,aux,1
bezahlen,root,274
papier,nsubj:pass,1
rausgezogen,root,10
stramm,root,5
aufhören,root,97
bär,flat,19
tomaten,nsubj,8
beil,nsubj,2
schlawiner,root,6
welcher,nsubj,116
nächstes,advcl,44
heil,obj,2
mamakänguruh,root,1
rahel,nmod,5
ə,amod,1
apfelsine,root,24
dieses,appos,6
lopella,nsubj,1
kickiriki,root,1
klo,obj,31
kinderklo,parataxis,1
hecke,root,3
baum,conj,13
maulwurf,obl,11
rahel,appos,4
farm,obl,3
einen,nsubj,17
tlete,nsubj,1
dede,nsubj,5
jacke,nsubj,32
rosanen,amod,6
löcher,obj,81
berge,appos,4
wiese,nmod,17
mutter,conj,16
frühstückst,conj,1
waschen,nmod,12
badi,obj,3
pabbabb,root,1
aufxx,advmod,3
nehmen,csubj,7
bärenbuch,obj,3
bärenbuch,root,3
iss,conj,13
verschlafen,root,6
weihnachten,nsubj,67
nikolausbuch,obj,1
reinguckst,xcomp,1
fröhliche,amod,8
weihnachten,root,62
niklas,appos,14
rosemarie,flat:name,1
schweihnachten,nsubj,1
umschlag,root,3
stört,ccomp,11
niklas,flat:name,44
nutella,root,11
vollkorntoast,root,1
nutella,nmod,2
toast,obj,2
alligator,conj,1
gemalte,amod,6
ama,nsubj,2
oha,flat:name,2
selbe,amod,5
gras,nmod,4
kindern,obl,104
nikolaus,root,41
sack,obj,18
lädiertes,amod,1
aufstehen,parataxis,2
sein,obj,4
bart,obj,68
bart,parataxis,1
küchenwagen,obl,1
renner,root,5
duplo,flat:name,2
rennermann,root,1
kaiser,xcomp,1
schnee,nsubj,78
nennen,root,54
hoah,root,1
grässlich,advmod,2
sauwetter,obj,1
bad,obl,49
schränkchen,root,4
wegschubsen,root,1
streiten,conj,7
ehesten,advmod,4
sterne,acl,1
dritter,amod,15
vierter,amod,3
frollein,nsubj,2
gebastelt,root,49
nick,root,6
kaputtmachst,ccomp,11
papierchen,obj,7
draufkleben,root,19
hingelegt,acl,2
grund,obj,26
wart,xcomp,20
folie,obj,11
niklas,vocative,1
kniest,root,3
knien,root,5
wolfgang,obl,4
birgit,conj,1
wem,nmod,48
geburtstag,root,73
kleben,xcomp,21
leim,nsubj,6
frühstückstisch,obj,2
abräumen,root,7
euch,xcomp,5
aufpassen,xcomp,9
könnt,conj,4
nebenan,root,6
geklebt,root,43
dank,case,94
wen,ccomp,2
sterne,ccomp,3
gelbes,root,31
nähe,obl,47
babbt,flat,1
babbt,root,2
leim,conj,2
stirn,root,8
babb,flat:name,3
klebstoff,nsubj,2
leim,appos,1
aha,xcomp,8
niklas,cc,5
weiter,advcl,7
gucken,obl,9
nochmal,advcl,4
draufkleben,parataxis,3
jedesmal,advmod,23
selbe,root,2
arbeitest,root,13
fragst,root,46
arbeit,nmod,23
arbeit,nsubj,14
ort,acl,1
dienstagabend,obl,1
zurückgekommen,root,12
vorgestern,advmod,31
liegst,ccomp,4
stern,conj,7
hups,advmod,1
ofenbank,nmod,1
ofenbank,obl,2
helfen,parataxis,15
gießkanne,obl,11
niklas,obl,35
tät,root,8
gerne,obl,1
häh,cc,8
maoam,appos,1
frühstückstisch,obl,2
aufgestanden,root,48
anfangen,parataxis,13
eingang,obj,18
mamam,flat:name,1
gießkanne,nmod,2
cosi,root,2
schubsen,root,3
nik,obj,5
oah,flat,1
kaputtgehen,parataxis,3
verstecken,advcl,1
artet,root,2
größeres,root,6
angefangen,acl,6
feucht,parataxis,3
trocknen,parataxis,2
alleine,xcomp,12
strohstern,obj,1
nik,root,3
huck,root,2
anfassen,xcomp,11
anzünden,root,7
simone,flat:name,174
zündet,root,4
macht,iobj,2
mußte,aux,286
schwerer,amod,16
fortschritt,root,3
dringelaßen,root,1
simone,advmod,41
nachholen,root,5
husch,nmod,1
huschhusch,root,1
überlegt,root,92
ähm,punct,9
tage,obj,17
transkribiert,parataxis,1
jürgen,appos,2
moment,nmod,33
gelaunt,root,22
war,nmod,1
schnuckelchen,root,2
aktivitäten,obj,3
treiben,root,6
aufzuschreiben,xcomp,5
entfalten,root,1
prachtvolle,root,1
horst,nsubj,27
stattliches,amod,2
gerät,ccomp,2
setzt,conj,29
schaukelpferd,obl,10
größer,conj,11
prachtstück,root,3
hophop,nsubj,1
hophophop,nsubj,1
mundharmonika,obj,10
horst,obl,7
kugelbahn,obl,6
simone,punct,22
fremdelst,ccomp,1
horst,obj,6
simone,obj,267
begeistern,xcomp,1
müßen,aux,209
instrument,root,2
stäbe,obj,16
stäbe,root,4
bettdecke,obj,14
rumläuft,ccomp,5
no,advmod,8
bärchen,nsubj,22
erste,nsubj,52
einsam,root,5
verlaßen,conj,1
zuliebe,advmod,1
ißt,ccomp,12
verschlupf,root,1
verschlupf,csubj,1
ungünstig,root,17
beteiligt,root,4
interaktion,obl,1
wißenschaftlich,advmod,2
versuchsperson,obl,1
schmust,root,4
maltechnisch,advmod,1
herzugeben,xcomp,1
puppa,appos,8
sagt,xcomp,12
simone,xcomp,24
bettdecke,obl,16
rausholst,ccomp,4
hart,conj,10
hoppehoppe,flat:name,1
laßen,root,94
hoppe,obl,1
hoppe,advmod,1
saftflasche,obj,1
schreit,conj,19
graben,obl,18
freßen,conj,5
raben,obj,16
fällt,xcomp,21
sumpf,obl,14
hammers,obj,1
stirne,obl,1
mußte,root,28
teurer,amod,3
aprikosensaft,root,1
aller,det,42
früh,obl,5
läßt,root,61
tribut,obj,1
horst,root,13
waggons,root,11
husch,root,31
husch,flat:name,49
bring,nsubj,2
husch,obj,9
husch,flat,3
eisenbahn,punct,2
lahmarsch,root,3
lahmarsch,flat:name,3
blasen,xcomp,4
anzünde,ccomp,1
fängste,root,1
anzünde,xcomp,1
aus,obj,3
anzünde,advcl,1
rauch,nsubj,132
rauch,root,56
husch,ccomp,1
husch,appos,1
regal,nmod,5
hinteren,amod,4
waggon,obl,9
beßer,flat:name,3
ausleeren,root,21
mensch,nmod,5
dack,root,1
gebaut,ccomp,31
intereßant,root,17
gelben,obl,16
hierarchie,obj,1
lernen,root,140
'n,aux,52
protokollieren,root,7
regal,flat:name,2
regal,flat,2
zumachen,xcomp,17
stadtbilderbücher,root,1
regal,root,19
hottehotte,root,2
wiiii,obj,1
wiiii,root,1
hottehotte,nsubj,1
daneben,root,44
beides,root,32
hottehotte,appos,1
muhmuh,flat:name,1
muhmuh,obj,1
schnattre,amod,2
schnattre,obj,1
schnattre,appos,1
kikeriki,nsubj,2
'n,flat:name,5
gedeutet,root,2
grunz,obj,1
grunz,flat:name,2
määääh,root,1
määääh,flat:name,1
stadtbilderbuch,obj,2
wauwaus,root,3
sofa,obj,18
mofa,root,13
meike,obl,43
sofa,punct,1
lehrt,root,1
falsche,obj,11
lums,obj,1
lums,flat:name,3
luftballon,appos,2
lum,root,3
lum,flat:name,2
bilderbuch,nmod,12
grabscht,conj,1
bildern,obl,39
häufig,root,4
angeguckt,acl,7
intereßiert,root,7
wenigsten,advmod,13
konkret,advmod,1
schiffe,conj,2
stillen,amod,1
stunde,obl,78
fehl,advmod,2
lastkarren,root,1
schiff,obl,100
boot,nmod,19
luftballons,nsubj,8
lum,nsubj,1
luftballon,obj,66
meike,root,127
simone,conj,12
wichtig,ccomp,9
allerwichtigste,root,2
unwahrscheinlich,root,11
nilpferd,obl,8
erkennt,root,21
rüßel,obl,2
zweiwortsatz,root,1
äußersten,amod,1
affen,obl,18
umfaßende,amod,1
kenntniße,obj,1
daßelbe,root,6
büchern,root,8
luftballons,root,16
neüren,amod,1
zahlen,root,32
zählen,root,101
böse,acl,2
lieb,acl,1
außchütten,root,14
umbauen,root,16
krempel,obj,4
will,obj,4
sechs,nummod,220
unterschied,nsubj,16
eierhälften,root,1
drei,obl,65
perfekt,advmod,27
allen,root,8
überleg,root,106
schwierigkeiten,obj,25
kleinste,obj,1
oij,nsubj,1
was,flat:name,11
hingeht,advcl,5
reinschaut,conj,1
dicke,root,24
hoppehoppe,amod,3
betrunken,root,5
aufmache,advcl,2
monchen,root,265
anorak,conj,2
anziehen,ccomp,61
anorak,nsubj,4
jäckchen,nsubj,1
jäckchen,obj,7
jäckchen,root,3
müßen,root,36
protokollier,root,3
chose,root,1
ernst,conj,1
jacke,flat:name,2
momentchen,root,4
ttt,root,5
ungeduldig,root,4
prima,xcomp,34
anorak,obj,9
wirste,aux,14
tochter,obl,6
maxes,nmod,90
weißte,obj,44
zigaretten,nmod,2
soho,root,2
meike,vocative,1
gehen,parataxis,62
momentchen,flat:name,1
jajaja,root,2
exklusiven,amod,1
tümpel,obj,1
bade,root,12
sollte,aux,251
typenkenntnis,obj,1
vorstellen,root,171
verunglücktes,amod,1
meike,obj,73
allenstein,root,1
meike,nsubj,256
christiane,conj,8
überraschung,root,14
becher,appos,24
förmchen,obj,22
meike,iobj,16
aschenbecher,flat:name,1
rauchen,root,32
günstig,root,32
beßer,root,43
meike,flat:name,44
zitronen,obj,22
auspreßen,parataxis,1
meike,appos,3
laßen,ccomp,6
horst,appos,2
saß,obj,1
putts,root,1
ne's,root,1
eingedrückt,root,2
meinte,conj,2
dreck,obj,42
gegeßen,root,46
spucke,obj,9
bö,obj,1
bö,flat:name,3
böbö,root,1
asche,appos,1
simönchen,root,1
annäherungsversuche,obj,1
kaka,root,15
ißes,root,72
tuch,nsubj:pass,4
ses,nsubj,4
zitronenpreße,root,2
simone,iobj,22
machste,conj,4
simones,nmod,19
strengem,amod,1
problem,parataxis,17
joghurtbecher,nsubj:pass,1
kaputtgegangen,root,72
jeden,iobj,1
christiane,obj,23
mo,root,20
seltsam,root,10
auffällig,advmod,4
beunruhigend,root,2
spielten,root,1
förmchen,obl,14
besorgt,root,7
kaka,obl,1
mitgekriegt,root,28
kaka,flat:name,5
greift,root,12
deckel,appos,21
kaka,nmod,1
kaka,appos,1
schwiegermutter,nsubj,2
päckchen,obj,34
müßte,aux,51
ankommen,root,5
schokolade,conj,25
auspacken,ccomp,4
müßt,aux,58
paketauto,nsubj,1
stand,obj,8
erreicht,root,5
durchaus,advmod,26
findeste,parataxis,3
eingreifen,root,2
sofa,appos,12
gegenseitig,advmod,30
klapper,nsubj,1
verrücktes,amod,4
läßt,ccomp,6
ballon,obj,7
fliegen,xcomp,62
hoki,root,1
mei,root,13
mei,nsubj,10
hutschelmutschel,root,1
hutschel,root,5
schnapp,root,19
tonband,nmod,10
entsetzlich,advmod,4
durchgekillert,root,1
durchgekillert,conj,1
platzt,root,18
ballon,nsubj,6
fräulein,appos,12
jeck,root,1
ballon,nmod,2
wupps,root,55
bestürzt,conj,1
christiane,nmod,3
gib,advcl,2
türe,obj,33
aufgeschloßen,root,1
paßiert,root,73
aah,nsubj,18
hinsteckt,root,1
joppe,parataxis,1
wär,aux,16
se,appos,10
netter,amod,19
müllmann,root,6
kabel,nmod,2
hinaußchauen,root,1
schlecht,xcomp,32
weißt,conj,110
hinzu,compound:prt,8
hopse,root,2
hopse,flat:name,2
beide,nsubj:pass,10
schjucks,root,2
wuxi,flat:name,2
schjucks,flat:name,1
plumps,flat,5
vorsinge,advcl,1
egal,advmod,65
hinterher,advmod,192
plumps,acl,1
mönchen,root,1
schups,root,6
hopse,obj,2
rei,flat,5
ter,flat:name,8
pum,root,1
pum,flat:name,1
vierrad,root,1
furchtbar,root,46
weißte,nsubj,39
genauso,root,11
tröste,conj,1
gewickelt,root,15
durchfall,root,4
simönchen,appos,1
gell,iobj,82
simönchen,flat:name,1
akrobatik,obj,2
des,iobj,15
hochstellen,root,10
löwe,obj,18
guguck,root,1
anfängt,advcl,7
weniger,conj,7
gesteckt,root,24
klöpfe,nsubj,1
klöpfe,root,2
kaka,obj,9
rausgekriegt,root,16
deinem,obl,22
üblichen,amod,4
touren,nsubj,1
zigaretten,root,6
manhattan,obl,2
billige,amod,1
uhren,nsubj,11
vergeßenen,amod,1
wörter,root,51
konnten,acl,1
verwendet,advcl,1
ner,det,47
zigarette,root,8
geschickter,amod,2
eimerkuchen,nsubj,1
aschenbecher,obl,5
rund,acl,3
joghurtbecher,obj,1
'nen,iobj,1
wunder,root,36
technik,nmod,4
beidfüßig,root,1
beides,nsubj,22
asche,flat:name,1
wußt,root,9
imitation,root,1
lerntheorie,conj,1
längst,advmod,51
gerafft,root,1
ham,aux:pass,16
will,flat:name,5
nimmst,advcl,19
asche,nsubj,4
schei,advmod,1
aah,obj,4
rasant,xcomp,2
nächstens,advmod,22
per,case,11
induktion,obl,2
lernen,ccomp,14
anleitung,conj,2
aufnahmetechnischen,amod,2
hierherkommen,root,3
rundfunktechniker,nsubj,1
studio,obj,1
verlaßen,acl,1
eür,obj,2
mittageßen,obj,5
warm,xcomp,60
butterbrot,obj,15
eßen,xcomp,71
würden,aux,121
könn,obj,3
mittageßen,root,4
zwanzig,root,38
zwölf,nmod,13
bleibst,ccomp,5
stativ,obj,11
horst,conj,6
hilfst,ccomp,6
lala,obj,468
wege,obl,10
eür,xcomp,1
ketchupwaschpulver,flat:name,1
gekocht,ccomp,17
eßen,nsubj,8
warm,ccomp,26
wißen,root,37
löffel,flat:name,6
nimmste,root,41
schublade,nmod,13
hungi,root,4
hungi,obj,1
hunger,flat:name,2
beweglicher,amod,1
bewegungsfreiheit,obj,1
gewinnen,root,16
lätzi,root,2
dat,nsubj,33
dürt,root,2
bißken,obj,1
eßen,root,413
hocker,obj,33
ane,root,1
wärst,cop,46
verstehste,nsubj,1
hinweg,case,32
jußa,root,1
studio,obl,1
dampft,root,14
plump,root,1
wirkt,conj,2
gerecht,root,5
hungi,flat:name,1
beßer,nsubj,39
eßen,ccomp,39
schmeckt,ccomp,73
unglaublich,advmod,51
lohnt,nsubj,1
nimmt,ccomp,43
stückchen,obl,81
mone,flat,304
nachtisch,obl,40
wegnehme,ccomp,3
wegeße,root,1
wegißt,root,1
eif,root,1
hackfleisch,obj,12
angeboten,xcomp,1
gläser,root,5
verdammt,advmod,35
vorspeise,obj,3
kriegste,conj,16
fällen,obl,3
auszulecken,xcomp,1
apfelmus,obj,5
will,advcl,28
haha,advmod,26
christiane,obl,13
apfelmus,root,7
iß,conj,4
frißt,conj,6
unwahrscheinlich,advmod,9
schleckt,root,5
',flat,42
reinlich,advmod,1
erzogen,root,5
praktisch,advmod,50
giftprüfer,obl,1
exquisites,root,1
delikat,advmod,3
delicious,root,1
anderes,appos,8
sah,advcl,3
apfelsinen,obj,4
äpfel,conj,10
süß,ccomp,4
wohnzimmer,nmod,20
hierdrin,advmod,12
kraftprotz,root,3
busen,root,4
busen,appos,6
kopf,appos,37
papis,nmod,6
segen,nsubj,1
schnee,appos,14
s,flat,38
auffemacht,obj,1
arme,nmod,8
frauen,nmod,7
schmuckstück,obj,3
afghanisches,obj,1
strasse,nsubj,22
baumt,root,1
schlimmes,root,11
beutel,obl,12
nä,flat,28
perlchen,obl,2
vorsicht,xcomp,13
gelder,nsubj,1
s,conj,39
papi,iobj,10
zehnmarkstück,obj,1
otto,root,16
heidelberg,appos,1
sechshundert,nummod,8
jahre,appos,4
heidelberg,flat:name,1
ruberto,root,1
ruperto,flat:name,1
carola,flat:name,1
zehnmarkstück,flat,1
kleingeld,root,3
ei,punct,3
umgedreht,advmod,11
erstenmal,obl,3
dreiwortkombinationen,obl,1
wortstellung,obl,1
s,flat:name,49
tot,root,106
kutsche,obl,15
schnecke,flat:name,2
rumzisseln,root,1
must,root,2
machen,flat,1
wohnwagen,root,3
wohnwagen,obj,9
hause,ccomp,5
gell,ccomp,97
hause,flat:name,2
kamm,appos,4
hose,parataxis,2
niemand,appos,5
is,compound:prt,2
zeitung,obl,62
wasser,parataxis,5
wichtig,advmod,11
lesen,xcomp,49
frauen,root,19
irre,root,6
zirkus,obl,19
roncalli,flat:name,1
motorrad,appos,12
schiff,nsubj,157
seiten,appos,1
zeitung,appos,7
aufräum,appos,1
leiter,appos,12
dreirad,appos,5
schiff,flat,1
hof,nmod,9
hof,root,24
sch,appos,8
l,flat,21
lapp,flat,1
schiff,appos,41
grosse,appos,4
bus,obl,123
tütata,flat,1
dadüdada,flat,1
freche,flat,2
pimpchen,flat,1
kannstde,root,2
ff,obl,1
mach,csubj,1
aufgeben,root,9
wenns,mark,3
hüllt,root,1
schweigen,obl,2
bauer,root,63
tieren,iobj,11
weisst,ccomp,15
mäusen,obj,1
hamstern,conj,1
müsli,root,34
gefressen,advmod,2
nassen,amod,34
kopfkissen,appos,1
kopfkissen,nmod,1
hupfen,root,4
frischen,amod,30
bettwäsche,obl,1
richtige,obj,16
hupfst,root,1
meim,amod,2
abzuwischen,ccomp,1
weisse,root,6
kontrollieren,ccomp,1
dummes,root,10
rumzumachen,xcomp,1
schatz,ccomp,9
kaputtes,amod,21
zwanzigster,amod,3
papis,flat:name,2
hemd,appos,3
arme,conj,4
nass,flat,11
nassgespritzt,root,3
bügeln,advcl,1
heizung,appos,2
gutgegangen,root,4
diezi,root,1
diezies,root,1
diezie,root,1
po,appos,3
spazierengehen,root,12
drei,appos,12
normalen,amod,26
zapfsäule,obl,6
tank,nsubj,14
runterschicken,root,3
nächste,nsubj,50
ə,advmod,5
merke,ccomp,1
reg,root,4
möchten,root,51
schulbank,obj,1
rutschen,xcomp,17
schaukel,nsubj:pass,6
vollends,advmod,14
anstupsen,root,3
anders,nmod,21
mitschaukeln,root,5
rutschen,advcl,4
partner,obj,3
schaukeln,nmod,2
lehrer,root,10
marco,root,60
streiten,ccomp,4
streiten,root,24
trösten,root,31
getröstet,advmod,1
beruhigt,conj,1
zwischen,compound:prt,7
grüner,amod,43
blauer,root,14
rechten,amod,35
multi,root,1
rumschütteln,root,1
einhängen,root,13
kippt,conj,11
weißen,root,10
rechte,root,1
steht,acl,67
puh,advmod,19
rausnehmen,conj,6
ännchen,conj,1
pinsel,root,19
pinsel,nsubj,13
mikado,root,6
stricknadeln,nsubj,1
stricknadeln,root,1
mit'den,det,1
palme,root,10
zebra,obl,4
abbrechen,root,10
verdrehen,root,2
zebra,nsubj,45
vorn,obl,6
hinten,nmod,19
schmale,amod,6
fertiggetankt,root,1
bekomm,root,26
birne,obj,63
malen,acl,13
bunten,amod,55
striche,nsubj,11
drehen,advcl,1
wechseln,xcomp,8
schale,appos,5
ablage,obl,3
nackte,amod,14
spinne,conj,2
tierchen,root,5
sandmann,root,5
umwerfend,root,1
könig,root,43
wolken,conj,3
mitspielen,ccomp,11
scharf,root,55
lenk,root,6
thema,obl,8
müllaster,root,3
steinchen,nsubj,5
net,nsubj:pass,2
mittagessen,obl,58
lerne,root,5
anständig,advmod,29
esse,conj,13
hastig,advmod,6
beiß,obj,1
bissen,root,3
furchtbar,xcomp,2
hund,parataxis,10
vernünftig,advmod,14
tränke,conj,1
pferdchen,iobj,1
trink,conj,9
gellqo,flat:name,1
lernen,xcomp,13
gelle,ccomp,5
ur,root,11
ur,flat,4
urgrossvater,appos,2
jo,obj,21
ur,nsubj,3
urgrossvater,iobj,1
beigebracht,root,8
großvater,conj,2
stottern,obj,1
grund,root,33
waldi,root,9
clownbuch,root,1
waldi,appos,1
ko,flat:name,16
motive,flat:name,1
nachmittag,nmod,12
verrückten,amod,3
papagei,obj,16
aufnimmt,root,2
schrecklich,advmod,113
viech,conj,1
schaffner,root,29
des,conj,12
frau,ccomp,12
bettina,root,3
heh,flat:name,6
schaukelstuhl,nmod,1
stefan,advmod,3
stefan,xcomp,3
über,advmod,40
gramm,nmod,3
undeutlich,advmod,13
c,obl,10
v,flat,5
j,flat:name,10
windbeutel,obl,1
eltern,obj,8
unterhalten,acl,1
biberxx,root,1
eugen,nsubj,2
männern,obl,7
dampft,xcomp,1
lok,nsubj,97
pfeift,parataxis,2
leise,conj,3
koch,root,53
fährt,nsubj,18
kinderchen,conj,1
rehlein,nsubj,5
rehlein,root,10
viele,ccomp,6
schwätzt,root,9
kerle,obj,4
versteckelt,acl,4
versteckelt,root,3
kinderchen,nmod,1
kinderchen,root,1
steigen,conj,7
koch,nsubj,21
debei,conj,1
kerle,nmod,1
gesehen,conj,45
adda,flat:name,3
ziegenbock,root,7
wirinna,root,1
nach,advmod,28
jumbo,nsubj,1
zirkus,nsubj,13
pferden,nmod,8
jumbo,flat:name,1
bergauf,advmod,6
geschont,root,2
törtchen,nsubj,1
verstitt,root,1
gelle,advcl,1
eulen,nsubj,18
blinkern,conj,1
regen,obl,27
deckt,conj,2
wohlig,advmod,1
liegt,obl,1
welch,appos,1
welch,det,4
segen,root,4
zwei,obl,62
hühner,appos,8
schere,root,43
pferdchen,nmod,4
dumbo,root,2
heh,obj,3
wer,obl,21
ivo,obl,1
wer,obj,38
die,nmod,51
museumsfrau,root,1
sage,ccomp,58
streichen,root,31
ziegenbock,obj,2
jugoslawe,root,3
drüwwe,advmod,2
wer,parataxis,2
leute,nmod,31
heißt,xcomp,9
heißen,amod,45
heh,cc,1
mun,nsubj,1
misten,conj,1
schläft,xcomp,4
kabutt,flat:name,1
äugelchen,root,1
beißen,xcomp,9
beißen,obj,2
hat,csubj,23
pferde,parataxis,1
ziegenbock,conj,2
unten,parataxis,3
bleib,parataxis,6
schwätz,root,2
erzähl,ccomp,15
teddybuch,obj,2
teddybuch,nsubj,1
teddys,nsubj,5
tandabär,root,1
panda,appos,1
heh,advmod,3
oi,advmod,8
hut,obl,19
pferdchen,parataxis,1
blumen,conj,9
jemand,iobj,2
glaubst,parataxis,4
vögelei,root,1
bügeleisen,appos,4
blümchen,obj,15
stiefel,nsubj,21
weisst,conj,16
hawwe,root,2
untergelegt,advmod,1
zelt,nsubj,4
glauben,xcomp,4
äij,nsubj,1
ruh,root,4
feiern,nsubj,1
sommer,nsubj,23
sonnenschirm,nsubj,3
sonnenschirm,root,7
rabe,root,18
dorscht,root,1
dfu,nsubj,1
gemischt,root,27
trink,ccomp,6
verschütte,ccomp,1
draußen,conj,16
weit,parataxis,3
riesiger,amod,5
du,nmod,111
häuser,nsubj:pass,2
pult,nsubj,1
boah,flat:name,24
buchstabe,root,12
pult,obl,3
jam,root,5
gisela,conj,3
das,xcomp,95
hinlegst,acl,1
mädchen,ccomp,6
puzzlen,nmod,5
stein,ccomp,2
gut,nsubj,6
foto,obl,7
welchen,root,37
bescheid,obj,133
perle,nsubj,5
pardon,flat,5
drehwurm,obj,7
zirkusdirektor,obl,1
zirkusdirektor,root,1
will,acl,34
drachen,nmod,11
ski,obl,13
ski,nsubj,4
micky,root,2
goofie,nmod,1
hastes,obj,1
feuern,root,1
scheiß,obl,5
pupp,root,1
seltsam,advmod,4
erwarten,root,7
drüben,obl,3
entschuldigen,advcl,1
küche,appos,12
zugemacht,conj,3
zugeknallt,root,1
bestraft,conj,1
ihres,obl,1
weinen,obl,1
goofie,nsubj,1
war,compound:prt,3
mimis,nmod,3
bäckerei,root,9
reiß,root,17
mimi,root,13
bäckerei,obj,7
mere,nsubj,2
küche,obj,48
mickys,nmod,2
werkstatt,root,18
klingelt,xcomp,2
wäre,aux,91
küche,nsubj,50
spülmaschine,root,9
schnellkochtopf,obj,1
hießen,root,16
dampfdrucktopf,nsubj,1
spülen,obj,5
besteck,root,3
teetassen,root,1
dings,nsubj:pass,2
hineingetan,root,1
sauberes,nsubj,1
sauberes,root,1
neben,root,8
herdplatte,nsubj,1
neben,compound:prt,5
anderem,amod,6
sauberen,nsubj,1
spült,root,12
spülmaschine,nsubj,6
gespült,root,15
dreckig,parataxis,3
giggi,nsubj,1
spüler,root,1
hosen,obj,51
hosen,root,22
spülmittel,root,2
strumpfhose,obj,29
jogginghosen,obj,2
spüli,root,3
schnelle,root,3
schnellspülmaschine,obj,1
spülmaschine,nmod,3
hosen,nsubj,13
suppe,obj,92
pudding,root,30
pudding,conj,3
messer,flat:name,5
halbschuhe,root,3
deutlich,root,7
bierglas,root,1
trocken,parataxis,4
spüli,nsubj,1
rückt,root,5
gerückt,root,4
wende,root,2
bier,obl,9
bier,obj,99
biergläser,root,1
fünf,obl,50
mami,nmod,8
kanne,nsubj,21
hereinkommen,root,2
merkst,parataxis,3
aussuchen,xcomp,3
puzzles,obj,20
überblättert,root,4
dings,nsubj,12
anhaben,conj,1
dings,ccomp,1
ampelsignal,nsubj,1
flughafen,root,56
koche,root,17
nudel,obj,17
sauce,root,27
sauce,nmod,26
tomatensoße,root,9
mäuslein,root,10
hamster,root,24
häschen,conj,7
bisamratte,root,2
klapper,obj,1
klapper,xcomp,1
hätte,conj,14
dienst,obj,8
würde,root,42
hierwe,root,1
heinte,flat:name,1
herumrutschen,root,1
cosi,flat:name,5
gexx,root,7
schneewittchen,root,13
zwerge,conj,3
mitgucken,parataxis,1
helfen,ccomp,34
gestiefelten,root,1
schneewittchen,nmod,3
zwergen,conj,2
balken,root,2
balken,nmod,5
decke,nsubj,46
aufgeht,ccomp,24
t,obj,72
shirts,flat,5
bevor,advmod,3
micki,nsubj,7
hierzu,obj,2
bort,nsubj,1
bort,nmod,2
schwerterschuhe,root,1
schwerterschuhe,obj,1
butter,obl,22
leiber,nsubj,1
honig,nsubj,26
honig,obl,16
honig,obj,99
jetz,discourse,2
verstreichen,ccomp,1
honig,root,35
verstreichen,root,4
schweinerei,appos,3
balle,nsubj,3
schneid,root,92
schneid,conj,7
harten,amod,8
rand,obj,39
unten,conj,54
schnibbel,flat:name,3
schnibbel,appos,2
schmierst,parataxis,1
salat,nsubj,14
aha,cc,84
interesant,root,1
geturnt,conj,3
gross,nsubj,1
ähm,iobj,4
zoo,advcl,4
caroline,nmod,9
schildkröte,ccomp,3
gekomm,conj,1
jungen,obl,22
klaus,obj,8
klaus,xcomp,6
waren,advcl,3
er,det,39
katastrophe,obj,2
schmier,appos,1
andre,amod,17
schnibbel,nsubj,3
dibbel,flat:name,2
kaffe,obl,2
rausholem,root,1
honig,nmod,20
einsatz,root,3
aufgegessen,parataxis,4
bröselei,obj,1
sonnenblumenkern,appos,1
hart,ccomp,8
ranzukommen,xcomp,1
markt,appos,10
ma,case,1
sing,appos,1
irre,amod,4
geschmekt,root,1
tick,obj,10
ticke,obj,2
tacke,flat,5
ticke,appos,1
ticke,flat,2
reicht,parataxis,30
brote,root,10
fläschchen,conj,1
balle,obj,5
nanu,advmod,5
sonnenblumenkern,obj,1
schade,flat,4
klaus,nsubj,88
susanne,nsubj,60
honigbrot,obj,15
hel,obj,1
honig,appos,10
dreckig,ccomp,16
gekämmt,root,24
suabermachen,root,1
klaus,obl,19
spielt,parataxis,14
geschichte,obl,25
blume,obl,22
traurig,root,231
kauen,ccomp,2
tutenchamun,xcomp,1
tutenchamun,nsubj,1
aegypter,xcomp,1
festgeklebt,root,13
hen,flat,2
sicher,conj,5
runterfallen,ccomp,13
biene,obl,11
gewütet,root,1
oller,amod,12
butter,parataxis,3
weggelaufen,root,27
brettchen,root,6
weg,flat,12
butter,flat,3
pru,nsubj,1
saubermachen,xcomp,11
luftball,root,1
äh,appos,60
wasserblasen,appos,1
luftblasen,appos,1
seifenblasen,obj,8
seifenblasen,appos,1
damals,advmod,106
josephine,obl,1
oller,flat:name,3
schmierefax,flat:name,1
tonband,obj,54
laufen,advcl,10
erzähl,conj,14
käfer,nmod,9
frechen,amod,15
schlange,nmod,11
liese,root,5
mhm,xcomp,1
rand,nsubj,20
kaffekanne,obj,2
freche,advmod,1
freche,appos,2
